DATE,TIME,AG-PV P3/Irr (W/m2),AG-PV P3/T (oC),AO-TI P1/RH (%),AO-TI P1/T (oC),AO-TI P2/RH (%),AO-TI P2/T (oC),AO-SS P1/RH (%),AO-SS P1/T (oC),AO-SS P2/RH (%),AO-SS P2/T (oC),AG-PV P1/Irr (W/m2),AG-PV P1/T (oC),AG-PV P2/Irr (W/m2),AG-PV P2/T (oC),AG-TI P1/RH (%),AG-TI P1/T (oC),AG-TI P2/RH (%),AG-TI P2/T (oC),AG-SS P1/RH (%),AG-SS P1/T (oC),AG-SS P2/RH (%),AG-SS P2/T (oC),PO-PV/Irr (W/m2),PO-PV/T (oC),AG-TI P3/RH (%),AG-TI P3/T (oC),AO-TI P3/RH (%),AO-TI P3/T (oC),AG-SS P3/RH (%),AG-SS P3/T (oC),AO-SS P3/RH (%),AO-SS P3/T (oC),WS/RH (%),WS/T (oC),WS/P (mm)
10/10/2024,7:00:00 AM,228.0,,,,0.0,0.0,21.18,26.39,,,156.0,,164.0,,,,,,,,,,192.0,,,,,,,,27.59,26.88,88.5,25.2,
10/10/2024,7:05:00 AM,254.0,,,,0.0,0.0,21.18,26.46,,,171.0,,176.0,,,,,,,,,,226.0,,,,,,,,27.59,26.96,87.8,25.4,
10/10/2024,7:10:00 AM,201.0,,,,0.0,0.0,21.23,26.56,,,174.0,,182.0,,,,,,,,,,175.0,,,,,,,,27.7,27.03,86.7,25.7,
10/10/2024,7:15:00 AM,206.0,,,,0.0,0.0,21.18,26.64,,,173.0,,194.0,,,,,,,,,,184.0,,,,,,,,27.7,27.1,86.0,25.9,
10/10/2024,7:20:00 AM,287.0,,,,0.0,0.0,21.18,26.69,,,168.0,,264.0,,,,,,,,,,254.0,,,,,,,,27.7,27.15,83.9,26.0,
10/10/2024,7:25:00 AM,200.0,,,,0.0,0.0,21.18,26.73,,,158.0,,190.0,,,,,,,,,,182.0,,,,,,,,27.76,27.25,83.7,26.2,
10/10/2024,7:30:00 AM,234.0,,,,0.0,0.0,21.18,26.78,,,160.0,,232.0,,,,,,,,,,203.0,,,,,,,,27.76,27.3,83.5,26.1,
10/10/2024,7:35:00 AM,211.0,,,,0.0,0.0,21.23,26.83,,,179.0,,208.0,,,,,,,,,,186.0,,,,,,,,27.76,27.37,83.7,26.3,
10/10/2024,7:40:00 AM,213.0,,,,0.0,0.0,21.23,26.88,,,203.0,,212.0,,,,,,,,,,186.0,,,,,,,,27.7,27.4,83.2,26.5,
10/10/2024,7:45:00 AM,227.0,,,,0.0,0.0,21.18,26.91,,,213.0,,223.0,,,,,,,,,,201.0,,,,,,,,27.7,27.47,82.0,26.4,
10/10/2024,7:50:00 AM,218.0,,,,0.0,0.0,21.18,26.96,,,213.0,,219.0,,,,,,,,,,193.0,,,,,,,,27.7,27.5,82.9,26.3,
10/10/2024,7:55:00 AM,220.0,,,,0.0,0.0,21.18,26.98,,,214.0,,219.0,,,,,,,,,,196.0,,,,,,,,27.7,27.52,82.3,26.4,
10/10/2024,8:00:00 AM,225.0,,,,0.0,0.0,21.29,27.03,,,217.0,,221.0,,,,,,,,,,196.0,,,,,,,,27.7,27.57,81.1,26.3,
10/10/2024,8:05:00 AM,216.0,,,,0.0,0.0,21.23,27.05,,,206.0,,212.0,,,,,,,,,,189.0,,,,,,,,27.76,27.62,82.4,26.6,
10/10/2024,8:10:00 AM,213.0,,,,0.0,0.0,21.29,27.1,,,205.0,,210.0,,,,,,,,,,187.0,,,,,,,,27.7,27.67,81.9,27.0,
10/10/2024,8:15:00 AM,210.0,,,,0.0,0.0,21.23,27.13,,,204.0,,208.0,,,,,,,,,,183.0,,,,,,,,27.7,27.69,80.3,27.0,
10/10/2024,8:20:00 AM,217.0,,,,0.0,0.0,21.18,27.15,,,211.0,,216.0,,,,,,,,,,187.0,,,,,,,,27.7,27.74,79.5,27.1,
10/10/2024,8:25:00 AM,251.0,,,,0.0,0.0,21.18,27.18,,,246.0,,252.0,,,,,,,,,,215.0,,,,,,,,27.7,27.77,78.8,27.1,
10/10/2024,8:30:00 AM,295.0,,,,0.0,0.0,21.18,27.25,,,287.0,,294.0,,,,,,,,,,256.0,,,,,,,,27.7,27.79,79.5,27.3,
10/10/2024,8:35:00 AM,334.0,,,,0.0,0.0,21.18,27.3,,,317.0,,325.0,,,,,,,,,,294.0,,,,,,,,27.7,27.87,78.6,27.2,
10/10/2024,8:40:00 AM,382.0,,,,0.0,0.0,21.23,27.37,,,358.0,,368.0,,,,,,,,,,337.0,,,,,,,,27.76,27.91,79.1,27.4,
10/10/2024,8:45:00 AM,450.0,,,,0.0,0.0,21.18,27.47,,,409.0,,420.0,,,,,,,,,,394.0,,,,,,,,27.76,28.01,76.8,27.6,
10/10/2024,8:50:00 AM,470.0,,,,0.0,0.0,21.23,27.57,,,455.0,,466.0,,,,,,,,,,423.0,,,,,,,,27.76,28.09,75.7,27.7,
10/10/2024,8:55:00 AM,531.0,,,,0.0,0.0,21.23,27.72,,,566.0,,580.0,,,,,,,,,,523.0,,,,,,,,27.76,28.23,76.5,27.9,
10/10/2024,9:00:00 AM,474.0,,,,0.0,0.0,21.29,27.82,,,457.0,,472.0,,,,,,,,,,435.0,,,,,,,,27.76,28.35,72.6,28.2,
10/10/2024,9:05:00 AM,507.0,,,,0.0,0.0,21.23,27.91,,,524.0,,539.0,,,,,,,,,,447.0,,,,,,,,27.76,28.48,72.9,28.7,
10/10/2024,9:10:00 AM,485.0,,,,0.0,0.0,21.29,27.99,,,502.0,,520.0,,,,,,,,,,445.0,,,,,,,,27.76,28.55,72.0,28.8,
10/10/2024,9:15:00 AM,435.0,,,,0.0,0.0,21.18,28.01,,,392.0,,406.0,,,,,,,,,,373.0,,,,,,,,27.76,28.65,72.0,28.7,
10/10/2024,9:20:00 AM,703.0,,,,0.0,0.0,21.18,28.04,,,682.0,,710.0,,,,,,,,,,661.0,,,,,,,,27.76,28.72,72.2,28.8,
10/10/2024,9:25:00 AM,823.0,,,,0.0,0.0,21.23,28.13,,,793.0,,818.0,,,,,,,,,,758.0,,,,,,,,27.76,28.84,71.1,29.5,
10/10/2024,9:30:00 AM,837.0,20.4,,,0.0,0.0,21.18,28.26,,,801.0,,827.0,,,,,,,,,,770.0,,,,,,,,27.76,29.01,68.5,29.9,
10/10/2024,9:35:00 AM,854.0,21.0,,,0.0,0.0,21.29,28.45,,,820.0,20.7,845.0,20.9,,,,,,,,,787.0,20.8,,,,,,,27.76,29.23,67.2,30.1,
10/10/2024,9:40:00 AM,881.0,21.4,,,0.0,0.0,21.29,28.6,,,852.0,21.2,878.0,21.3,,,,,,,,,820.0,21.1,,,,,,,27.76,29.4,69.4,30.2,
10/10/2024,9:45:00 AM,931.0,21.4,,,0.0,0.0,21.29,28.74,,,905.0,21.7,930.0,21.3,,,,,,,,,873.0,21.1,,,,,,,27.76,29.62,66.8,30.0,
10/10/2024,9:50:00 AM,438.0,21.2,,,0.0,0.0,21.29,28.91,,,399.0,21.4,410.0,21.0,,,,,,,,,541.0,21.7,,,,,,,27.76,29.86,66.0,30.2,
10/10/2024,9:55:00 AM,603.0,,,,0.0,0.0,21.29,28.96,,,778.0,,795.0,,,,,,,,,,532.0,20.0,,,,,,,27.76,29.98,65.8,30.3,
10/10/2024,10:00:00 AM,848.0,21.5,,,0.0,0.0,21.29,29.04,,,682.0,20.6,699.0,20.9,,,,,,,,,824.0,21.4,,,,,,,27.76,30.01,61.9,30.8,
10/10/2024,10:05:00 AM,689.0,20.4,,,0.0,0.0,21.23,29.08,,,569.0,,584.0,20.0,,,,,,,,,609.0,20.7,,,,,,,27.76,30.1,63.9,30.8,
10/10/2024,10:10:00 AM,652.0,20.5,,,0.0,0.0,21.23,29.13,,,706.0,,723.0,,,,,,,,,,606.0,20.9,,,,,,,27.76,30.15,66.7,30.8,
10/10/2024,10:15:00 AM,1010.0,22.9,,,0.0,0.0,21.29,29.28,,,1102.0,21.2,1125.0,21.5,,,,,,,,,1015.0,22.8,,,,,,,27.76,30.22,63.0,31.7,
10/10/2024,10:20:00 AM,608.0,23.5,,,0.0,0.0,21.29,29.43,,,670.0,21.8,682.0,22.5,,,,,,,,,548.0,24.1,,,,,,,27.76,30.39,61.9,31.8,
10/10/2024,10:25:00 AM,802.0,23.4,,,0.0,0.0,21.29,29.55,,,823.0,21.4,847.0,22.2,,,,,,,,,775.0,23.8,,,,,,,27.76,30.49,61.8,31.6,
10/10/2024,10:30:00 AM,747.0,22.6,,,0.0,0.0,21.29,29.64,,,708.0,21.2,720.0,21.9,,,,,,,,,655.0,22.5,,,,,,,27.76,30.56,63.1,31.2,
